DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ,origen_archivo,PUEHOM,PUEMUJ,CIUOHOM,CIUOMUJ,depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj,AÑOOCU,PPERHOM,PPERMUJ
Totonicapán,San Andrés Xecul,Septiembre,2022.0,2.0,Septiembre,Totonicapán,San Andrés Xecul,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Suchitepequez,Pueblo Nuevo,Noviembre,2022.0,24.0,Noviembre,Quetzaltenango,San Carlos Sija,47.0,42.0,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Trabajadores de los servicios personales,,,,,,,,,,,,,,,,,,,,2022.0,,
Quetzaltenango,San Carlos Sija,Agosto,2022.0,25.0,Julio,Quetzaltenango,San Carlos Sija,35.0,33.0,,,Guatemala,Guatemala,Ignorado,Primaria,,,Divorcios09.sav,Ignorado,"Mestizo, Ladino",Ignorado,No especificado en otro grupo,,,,,,,,,,,,,,,,,,,,2022.0,,
Quetzaltenango,San Carlos Sija,Febrero,2022.0,27.0,Enero,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguna,Ninguna,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Quetzaltenango,San Carlos Sija,Marzo,2022.0,3.0,Marzo,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguna,Ninguna,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Suchitepequez,San José la Maquina,Septiembre,2022.0,29.0,Septiembre,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguna,Ninguna,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Quetzaltenango,Zunil,Septiembre,2022.0,6.0,Septiembre,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Suchitepequez,San Gabriel,Junio,2022.0,18.0,Mayo,Suchitepequez,San Bernardino,49.0,47.0,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
San Marcos,Comitancillo,Junio,2022.0,20.0,Junio,San Marcos,Comitancillo,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Huehuetenango,Cuilco,Junio,2022.0,30.0,Mayo,Huehuetenango,Cuilco,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Quiché,Zacualpa,Julio,2022.0,4.0,Mayo,Quiché,Zacualpa,30.0,28.0,,,Guatemala,Guatemala,Ninguna,Ninguna,,,Divorcios09.sav,Maya,Maya,Ignorado,No especificado en otro grupo,,,,,,,,,,,,,,,,,,,,2022.0,,
Quiché,Zacualpa,Abril,2022.0,24.0,Enero,Quiché,Zacualpa,Ignorado,31.0,,,Guatemala,Guatemala,Ignorado,Ninguna,,,Divorcios09.sav,Ignorado,"Mestizo, Ladino",Ignorado,No especificado en otro grupo,,,,,,,,,,,,,,,,,,,,2022.0,,
Quiché,Santa Cruz del Quiché,Agosto,2022.0,25.0,Mayo,Quiché,Zacualpa,Ignorado,Ignorado,,,Ignorado,Ignorado,Ninguna,Ninguna,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Quiché,Zacualpa,Septiembre,2022.0,21.0,Junio,Quiché,Zacualpa,Ignorado,Ignorado,,,Ignorado,Ignorado,Ninguna,Ninguna,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
Quiché,Zacualpa,Marzo,2022.0,31.0,Enero,Quiché,Zacualpa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios09.sav,Ignorado,Ignorado,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2022.0,,
